,sentinel_image,image,mask1,max_val_swir_nir,num_fire_pixels_mask1
4732,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00464.tif,T55HGV_20200827T000251_20m_stack_maskf_p00464.tif,133,0
4733,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00280.tif,T16SCD_20200815T162839_20m_stack_maskf_p00280.tif,11101,0
4734,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00154.tif,T36LWL_20200821T073621_20m_stack_maskf_p00154.tif,12906,0
4735,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00151.tif,T36LWL_20200821T073621_20m_stack_maskf_p00151.tif,10579,0
4736,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00217.tif,T37TEN_20200808T081609_20m_stack_maskf_p00217.tif,4937,0
4737,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00419.tif,T37MCM_20200823T072619_20m_stack_maskf_p00419.tif,13390,0
4738,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00159.tif,T30PYB_20200827T102559_20m_stack_maskf_p00159.tif,6405,0
4739,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00265.tif,T35ULR_20200821T092031_20m_stack_maskf_p00265.tif,8853,0
4740,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00126.tif,T49WFM_20200825T035541_20m_stack_maskf_p00126.tif,6812,0
4741,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00477.tif,T36LWL_20200821T073621_20m_stack_maskf_p00477.tif,15029,0
4742,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00031.tif,T43TGH_20200825T053651_20m_stack_maskf_p00031.tif,13927,0
4743,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00346.tif,T35ULR_20200821T092031_20m_stack_maskf_p00346.tif,11047,0
4744,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00358.tif,T19FDA_20200827T141049_20m_stack_maskf_p00358.tif,4829,0
4745,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00437.tif,T21LVK_20200802T141051_20m_stack_maskf_p00437.tif,4939,0
4746,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00307.tif,T20JQR_20200827T141049_20m_stack_maskf_p00307.tif,0,0
4747,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00059.tif,T50TLK_20200810T030551_20m_stack_maskf_p00059.tif,6103,0
4748,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00104.tif,T39UXT_20200823T072619_20m_stack_maskf_p00104.tif,16163,38
4749,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00127.tif,T55HGV_20200827T000251_20m_stack_maskf_p00127.tif,4212,0
4750,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00305.tif,T38SPA_20200823T072619_20m_stack_maskf_p00305.tif,5169,0
4751,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00075.tif,T55HGV_20200827T000251_20m_stack_maskf_p00075.tif,4350,0
4752,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00459.tif,T43VED_20200812T061639_20m_stack_maskf_p00459.tif,7385,0
4753,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00144.tif,T36LWL_20200821T073621_20m_stack_maskf_p00144.tif,9289,1
4754,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00130.tif,T52WES_20200812T025549_20m_stack_maskf_p00130.tif,10016,0
4755,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00140.tif,T39TWN_20200823T072619_20m_stack_maskf_p00140.tif,10688,0
4756,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00255.tif,T37MCM_20200823T072619_20m_stack_maskf_p00255.tif,9426,0
4757,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00029.tif,T55HGV_20200827T000251_20m_stack_maskf_p00029.tif,3873,0
4758,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00125.tif,T39TWN_20200823T072619_20m_stack_maskf_p00125.tif,9466,0
4759,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00323.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00323.tif,6766,0
4760,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00460.tif,T21WXU_20200825T153911_20m_stack_maskf_p00460.tif,8255,0
4761,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00178.tif,T37MCM_20200823T072619_20m_stack_maskf_p00178.tif,11323,0
4762,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00479.tif,T50TLK_20200810T030551_20m_stack_maskf_p00479.tif,4723,0
4763,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00302.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00302.tif,5959,0
4764,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00454.tif,T55HGV_20200827T000251_20m_stack_maskf_p00454.tif,137,0
4765,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00099.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00099.tif,5616,0
4766,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00166.tif,T43VED_20200812T061639_20m_stack_maskf_p00166.tif,3738,0
4767,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00341.tif,T50TLK_20200810T030551_20m_stack_maskf_p00341.tif,4357,0
4768,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00193.tif,T22MEA_20200806T135121_20m_stack_maskf_p00193.tif,4837,0
4769,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00082.tif,T52LFL_20200812T013719_20m_stack_maskf_p00082.tif,5318,0
4770,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00281.tif,T20JQR_20200827T141049_20m_stack_maskf_p00281.tif,7912,0
4771,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00203.tif,T20JQR_20200827T141049_20m_stack_maskf_p00203.tif,3994,0
4772,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00401.tif,T39UXT_20200823T072619_20m_stack_maskf_p00401.tif,5603,0
4773,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00352.tif,T49WFM_20200825T035541_20m_stack_maskf_p00352.tif,2797,0
4774,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00003.tif,T50TLK_20200810T030551_20m_stack_maskf_p00003.tif,5438,0
4775,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00350.tif,T20JQR_20200827T141049_20m_stack_maskf_p00350.tif,0,0
4776,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00129.tif,T37TEN_20200808T081609_20m_stack_maskf_p00129.tif,5779,0
4777,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00219.tif,T43TGH_20200825T053651_20m_stack_maskf_p00219.tif,15663,0
4778,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00324.tif,T35ULR_20200821T092031_20m_stack_maskf_p00324.tif,12146,0
4779,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00251.tif,T43VED_20200812T061639_20m_stack_maskf_p00251.tif,3576,0
4780,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00454.tif,T35ULR_20200821T092031_20m_stack_maskf_p00454.tif,14639,0
4781,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00013.tif,T37MCM_20200823T072619_20m_stack_maskf_p00013.tif,12566,0
4782,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00270.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00270.tif,3912,0
4783,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00120.tif,T39TWN_20200823T072619_20m_stack_maskf_p00120.tif,10398,0
4784,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00416.tif,T39TWN_20200823T072619_20m_stack_maskf_p00416.tif,10535,0
4785,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00185.tif,T37MCM_20200823T072619_20m_stack_maskf_p00185.tif,10758,0
4786,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00199.tif,T16SCD_20200815T162839_20m_stack_maskf_p00199.tif,9027,0
4787,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00420.tif,T21LVK_20200802T141051_20m_stack_maskf_p00420.tif,4678,0
4788,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00228.tif,T30UYC_20200821T105631_20m_stack_maskf_p00228.tif,14236,0
4789,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00314.tif,T52WES_20200812T025549_20m_stack_maskf_p00314.tif,11215,0
4790,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00028.tif,T36LWL_20200821T073621_20m_stack_maskf_p00028.tif,0,0
4791,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00336.tif,T43TGH_20200825T053651_20m_stack_maskf_p00336.tif,5966,0
4792,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00468.tif,T37MCM_20200823T072619_20m_stack_maskf_p00468.tif,9519,0
4793,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00337.tif,T20JQR_20200827T141049_20m_stack_maskf_p00337.tif,0,0
4794,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00026.tif,T30PYB_20200827T102559_20m_stack_maskf_p00026.tif,6635,0
4795,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00307.tif,T52LFL_20200812T013719_20m_stack_maskf_p00307.tif,4282,0
4796,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00048.tif,T16SCD_20200815T162839_20m_stack_maskf_p00048.tif,8312,0
4797,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00424.tif,T52WES_20200812T025549_20m_stack_maskf_p00424.tif,11312,0
4798,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00301.tif,T50TLK_20200810T030551_20m_stack_maskf_p00301.tif,7240,0
4799,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00051.tif,T30PYB_20200827T102559_20m_stack_maskf_p00051.tif,5358,0
4800,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00260.tif,T35ULR_20200821T092031_20m_stack_maskf_p00260.tif,12166,0
4801,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00401.tif,T22MEA_20200806T135121_20m_stack_maskf_p00401.tif,4704,0
4802,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00173.tif,T52WES_20200812T025549_20m_stack_maskf_p00173.tif,11466,0
4803,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00386.tif,T21LVK_20200802T141051_20m_stack_maskf_p00386.tif,4758,0
4804,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00461.tif,T52WES_20200812T025549_20m_stack_maskf_p00461.tif,11254,0
4805,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00068.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00068.tif,0,0
4806,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00440.tif,T35ULR_20200821T092031_20m_stack_maskf_p00440.tif,13880,0
4807,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00021.tif,T21WXU_20200825T153911_20m_stack_maskf_p00021.tif,6698,0
4808,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00173.tif,T43TGH_20200825T053651_20m_stack_maskf_p00173.tif,4300,0
4809,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00052.tif,T50TLK_20200810T030551_20m_stack_maskf_p00052.tif,5701,0
4810,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00262.tif,T30PYB_20200827T102559_20m_stack_maskf_p00262.tif,0,0
4811,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00057.tif,T30PYB_20200827T102559_20m_stack_maskf_p00057.tif,5953,0
4812,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00083.tif,T37TEN_20200808T081609_20m_stack_maskf_p00083.tif,5474,0
4813,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00196.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00196.tif,9713,0
4814,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00039.tif,T43TGH_20200825T053651_20m_stack_maskf_p00039.tif,211,0
4815,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00222.tif,T37MCM_20200823T072619_20m_stack_maskf_p00222.tif,10655,0
4816,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00059.tif,T30PYB_20200827T102559_20m_stack_maskf_p00059.tif,5911,0
4817,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00289.tif,T37MCM_20200823T072619_20m_stack_maskf_p00289.tif,10977,0
4818,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00319.tif,T30SUG_20200821T105631_20m_stack_maskf_p00319.tif,7633,0
4819,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00412.tif,T43TGH_20200825T053651_20m_stack_maskf_p00412.tif,5363,0
4820,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00359.tif,T43VED_20200812T061639_20m_stack_maskf_p00359.tif,4094,0
4821,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00354.tif,T49WFM_20200825T035541_20m_stack_maskf_p00354.tif,12348,0
4822,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00460.tif,T35ULR_20200821T092031_20m_stack_maskf_p00460.tif,12651,0
4823,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00408.tif,T39TWN_20200823T072619_20m_stack_maskf_p00408.tif,7704,0
4824,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00194.tif,T38SPA_20200823T072619_20m_stack_maskf_p00194.tif,4829,0
4825,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00316.tif,T55HGV_20200827T000251_20m_stack_maskf_p00316.tif,5626,0
4826,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00274.tif,T52LFL_20200812T013719_20m_stack_maskf_p00274.tif,6779,0
4827,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00166.tif,T30UYC_20200821T105631_20m_stack_maskf_p00166.tif,14689,0
4828,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00443.tif,T30PYB_20200827T102559_20m_stack_maskf_p00443.tif,0,0
4829,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00263.tif,T52WES_20200812T025549_20m_stack_maskf_p00263.tif,7169,0
4830,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00329.tif,T19FDA_20200827T141049_20m_stack_maskf_p00329.tif,11455,0
4831,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00324.tif,T52LFL_20200812T013719_20m_stack_maskf_p00324.tif,3841,0
4832,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00391.tif,T39UXT_20200823T072619_20m_stack_maskf_p00391.tif,9101,0
4833,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00367.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00367.tif,4112,0
4834,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00353.tif,T30UYC_20200821T105631_20m_stack_maskf_p00353.tif,11023,0
4835,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00044.tif,T36LWL_20200821T073621_20m_stack_maskf_p00044.tif,6709,0
4836,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00477.tif,T37MCM_20200823T072619_20m_stack_maskf_p00477.tif,13601,0
4837,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00346.tif,T55HGV_20200827T000251_20m_stack_maskf_p00346.tif,135,0
4838,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00310.tif,T43TGH_20200825T053651_20m_stack_maskf_p00310.tif,3854,0
4839,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00325.tif,T52WES_20200812T025549_20m_stack_maskf_p00325.tif,8061,0
4840,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00136.tif,T39UXT_20200823T072619_20m_stack_maskf_p00136.tif,15685,0
4841,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00320.tif,T52WES_20200812T025549_20m_stack_maskf_p00320.tif,5440,0
4842,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00309.tif,T52WES_20200812T025549_20m_stack_maskf_p00309.tif,10541,0
4843,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00057.tif,T19FDA_20200827T141049_20m_stack_maskf_p00057.tif,12666,0
4844,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00123.tif,T30UYC_20200821T105631_20m_stack_maskf_p00123.tif,12423,0
4845,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00287.tif,T49WFM_20200825T035541_20m_stack_maskf_p00287.tif,4014,0
4846,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00306.tif,T30SUG_20200821T105631_20m_stack_maskf_p00306.tif,5938,0
4847,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00296.tif,T35ULR_20200821T092031_20m_stack_maskf_p00296.tif,13628,4
4848,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00279.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00279.tif,6867,0
4849,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00427.tif,T37TEN_20200808T081609_20m_stack_maskf_p00427.tif,10580,0
4850,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00327.tif,T30PYB_20200827T102559_20m_stack_maskf_p00327.tif,0,0
4851,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00029.tif,T21LVK_20200802T141051_20m_stack_maskf_p00029.tif,5443,0
4852,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00200.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00200.tif,7141,0
4853,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00311.tif,T30UYC_20200821T105631_20m_stack_maskf_p00311.tif,13528,0
4854,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00424.tif,T30PYB_20200827T102559_20m_stack_maskf_p00424.tif,0,0
4855,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00315.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00315.tif,3316,0
4856,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00269.tif,T39TWN_20200823T072619_20m_stack_maskf_p00269.tif,10067,0
4857,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00401.tif,T19FDA_20200827T141049_20m_stack_maskf_p00401.tif,5193,0
4858,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00271.tif,T52WES_20200812T025549_20m_stack_maskf_p00271.tif,14208,0
4859,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00447.tif,T20JQR_20200827T141049_20m_stack_maskf_p00447.tif,0,0
4860,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00217.tif,T39TWN_20200823T072619_20m_stack_maskf_p00217.tif,9720,0
4861,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00470.tif,T20JQR_20200827T141049_20m_stack_maskf_p00470.tif,0,0
4862,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00228.tif,T38SPA_20200823T072619_20m_stack_maskf_p00228.tif,5694,0
4863,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00421.tif,T52LFL_20200812T013719_20m_stack_maskf_p00421.tif,7364,0
4864,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00127.tif,T16SCD_20200815T162839_20m_stack_maskf_p00127.tif,8010,0
4865,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00225.tif,T30SUG_20200821T105631_20m_stack_maskf_p00225.tif,6667,0
4866,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00136.tif,T20JQR_20200827T141049_20m_stack_maskf_p00136.tif,4041,0
4867,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00465.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00465.tif,3234,0
4868,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00245.tif,T39UXT_20200823T072619_20m_stack_maskf_p00245.tif,10234,0
4869,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00087.tif,T52LFL_20200812T013719_20m_stack_maskf_p00087.tif,8034,0
4870,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00057.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00057.tif,10570,0
4871,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00018.tif,T39UXT_20200823T072619_20m_stack_maskf_p00018.tif,15460,0
4872,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00454.tif,T43TGH_20200825T053651_20m_stack_maskf_p00454.tif,9331,0
4873,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00115.tif,T37TEN_20200808T081609_20m_stack_maskf_p00115.tif,12482,0
4874,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00484.tif,T22MEA_20200806T135121_20m_stack_maskf_p00484.tif,0,0
4875,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00272.tif,T49WFM_20200825T035541_20m_stack_maskf_p00272.tif,9117,0
4876,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00245.tif,T30PYB_20200827T102559_20m_stack_maskf_p00245.tif,7593,0
4877,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00013.tif,T22MEA_20200806T135121_20m_stack_maskf_p00013.tif,5550,0
4878,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00360.tif,T22MEA_20200806T135121_20m_stack_maskf_p00360.tif,4941,0
4879,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00122.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00122.tif,7133,0
4880,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00186.tif,T16SCD_20200815T162839_20m_stack_maskf_p00186.tif,8079,0
4881,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00143.tif,T50TLK_20200810T030551_20m_stack_maskf_p00143.tif,7139,0
4882,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00111.tif,T35ULR_20200821T092031_20m_stack_maskf_p00111.tif,13853,13
4883,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00364.tif,T50TLK_20200810T030551_20m_stack_maskf_p00364.tif,4867,0
4884,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00014.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00014.tif,10743,0
4885,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00166.tif,T21WXU_20200825T153911_20m_stack_maskf_p00166.tif,7134,0
4886,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00145.tif,T55HGV_20200827T000251_20m_stack_maskf_p00145.tif,6584,0
4887,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00278.tif,T21LVK_20200802T141051_20m_stack_maskf_p00278.tif,5126,0
4888,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00159.tif,T39TWN_20200823T072619_20m_stack_maskf_p00159.tif,10304,0
4889,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00092.tif,T38SPA_20200823T072619_20m_stack_maskf_p00092.tif,5574,0
4890,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00119.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00119.tif,4477,0
4891,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00352.tif,T39TWN_20200823T072619_20m_stack_maskf_p00352.tif,5126,0
4892,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00020.tif,T52LFL_20200812T013719_20m_stack_maskf_p00020.tif,8076,0
4893,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00205.tif,T50TLK_20200810T030551_20m_stack_maskf_p00205.tif,5672,0
4894,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00275.tif,T36LWL_20200821T073621_20m_stack_maskf_p00275.tif,11220,11
4895,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00369.tif,T19FDA_20200827T141049_20m_stack_maskf_p00369.tif,8217,0
4896,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00167.tif,T50TLK_20200810T030551_20m_stack_maskf_p00167.tif,7958,0
4897,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00187.tif,T22MEA_20200806T135121_20m_stack_maskf_p00187.tif,4767,0
4898,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00464.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00464.tif,3023,0
4899,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00010.tif,T30UYC_20200821T105631_20m_stack_maskf_p00010.tif,6543,0
